links	date_c
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/252582.htm	2/17/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/252624.htm	2/18/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/253075.htm	2/19/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/253123.htm	2/22/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/253722.htm	2/26/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/02/253784.htm	2/29/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/250950.htm	1/4/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/250981.htm	1/5/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251001.htm	1/6/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251032.htm	1/7/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251068.htm	1/8/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251112.htm	1/11/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251198.htm	1/13/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251272.htm	1/14/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251318.htm	1/15/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251415.htm	1/19/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251537.htm	1/20/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251619.htm	1/21/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251728.htm	1/27/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251782.htm	1/28/16
//2009-2017.state.gov/r/pa/prs/dpb/2016/01/251855.htm	1/29/16
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250212.htm	12/1/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250283.htm	12/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250310.htm	12/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250367.htm	12/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250424.htm	12/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250486.htm	12/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250511.htm	12/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250527.htm	12/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250558.htm	12/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250635.htm	12/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250669.htm	12/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250728.htm	12/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250745.htm	12/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250813.htm	12/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250824.htm	12/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250880.htm	12/28/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/12/250902.htm	12/29/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249102.htm	11/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249147.htm	11/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249179.htm	11/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249221.htm	11/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249255.htm	11/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249333.htm	11/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249394.htm	11/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249462.htm	11/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249541.htm	11/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249625.htm	11/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249655.htm	11/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249796.htm	11/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249834.htm	11/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249907.htm	11/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/249928.htm	11/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/11/250155.htm	11/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/247890.htm	10/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/247960.htm	10/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248005.htm	10/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248049.htm	10/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248065.htm	10/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248168.htm	10/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248215.htm	10/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248258.htm	10/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248295.htm	10/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248344.htm	10/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248390.htm	10/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248423.htm	10/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248650.htm	10/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248681.htm	10/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248743.htm	10/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248870.htm	10/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248936.htm	10/28/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248963.htm	10/29/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/10/248976.htm	10/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246537.htm	9/1/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246614.htm	9/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246702.htm	9/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246722.htm	9/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246791.htm	9/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246822.htm	9/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246874.htm	9/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246914.htm	9/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246975.htm	9/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/246994.htm	9/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/247056.htm	9/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/247117.htm	9/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/247169.htm	9/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/09/247265.htm	9/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245625.htm	8/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245680.htm	8/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245750.htm	8/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245764.htm	8/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245836.htm	8/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/245937.htm	8/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246007.htm	8/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246080.htm	8/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246157.htm	8/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246175.htm	8/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246200.htm	8/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246211.htm	8/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246309.htm	8/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246316.htm	8/25/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246351.htm	8/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246357.htm	8/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/08/246473.htm	8/31/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244547.htm	7/1/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244591.htm	7/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244639.htm	7/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244686.htm	7/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244733.htm	7/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244759.htm	7/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244798.htm	7/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244845.htm	7/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244957.htm	7/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/244998.htm	7/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245036.htm	7/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245131.htm	7/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245186.htm	7/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245262.htm	7/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245313.htm	7/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245537.htm	7/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/07/245570.htm	7/31/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243057.htm	6/1/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243104.htm	6/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243134.htm	6/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243193.htm	6/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243249.htm	6/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243270.htm	6/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243322.htm	6/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243337.htm	6/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243344.htm	6/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243728.htm	6/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243815.htm	6/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243890.htm	6/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243942.htm	6/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/243983.htm	6/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244038.htm	6/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244086.htm	6/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244144.htm	6/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244371.htm	6/25/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244410.htm	6/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244480.htm	6/29/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/06/244513.htm	6/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/241412.htm	5/1/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/241844.htm	5/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/241917.htm	5/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/241968.htm	5/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/241998.htm	5/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242024.htm	5/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242111.htm	5/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242152.htm	5/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242309.htm	5/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242391.htm	5/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242432.htm	5/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242578.htm	5/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242601.htm	5/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242652.htm	5/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242715.htm	5/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242752.htm	5/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242852.htm	5/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242942.htm	5/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/242972.htm	5/28/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/05/243010.htm	5/29/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240324.htm	4/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240354.htm	4/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240401.htm	4/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240477.htm	4/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240540.htm	4/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240577.htm	4/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240627.htm	4/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240686.htm	4/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240725.htm	4/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240762.htm	4/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240807.htm	4/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240867.htm	4/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240950.htm	4/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/240994.htm	4/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241036.htm	4/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241069.htm	4/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241136.htm	4/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241213.htm	4/28/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241264.htm	4/29/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/04/241347.htm	4/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238092.htm	3/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238132.htm	3/3/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238164.htm	3/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238615.htm	3/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238679.htm	3/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238718.htm	3/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238840.htm	3/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/238880.htm	3/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239343.htm	3/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239388.htm	3/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239489.htm	3/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239554.htm	3/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239580.htm	3/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239705.htm	3/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239735.htm	3/24/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239769.htm	3/25/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239810.htm	3/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239836.htm	3/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/03/239923.htm	3/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237049.htm	2/2/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237188.htm	2/4/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237195.htm	2/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237269.htm	2/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237314.htm	2/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237365.htm	2/10/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237403.htm	2/11/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237453.htm	2/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237501.htm	2/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237553.htm	2/17/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237582.htm	2/18/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237606.htm	2/19/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237669.htm	2/20/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237795.htm	2/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/237969.htm	2/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/02/238033.htm	2/27/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235595.htm	1/5/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235630.htm	1/6/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235660.htm	1/7/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235672.htm	1/8/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235736.htm	1/9/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235866.htm	1/12/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235916.htm	1/13/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/235983.htm	1/14/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236028.htm	1/15/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236076.htm	1/16/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236171.htm	1/21/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236191.htm	1/22/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236271.htm	1/23/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/236319.htm	1/26/15
//2009-2017.state.gov/r/pa/prs/dpb/2015/01/237011.htm	1/30/15
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234568.htm	12/1/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234617.htm	12/2/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234657.htm	12/3/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234668.htm	12/4/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234712.htm	12/5/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234818.htm	12/8/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234934.htm	12/10/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234953.htm	12/11/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/234977.htm	12/12/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235137.htm	12/16/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235370.htm	12/17/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235404.htm	12/18/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235448.htm	12/19/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235472.htm	12/22/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235508.htm	12/23/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/12/235537.htm	12/30/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233672.htm	11/3/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233710.htm	11/4/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233814.htm	11/6/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233837.htm	11/7/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233921.htm	11/10/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/233963.htm	11/12/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234039.htm	11/13/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234082.htm	11/14/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234119.htm	11/17/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234173.htm	11/18/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234228.htm	11/19/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234264.htm	11/20/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234318.htm	11/21/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234366.htm	11/24/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/11/234408.htm	11/25/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232414.htm	10/1/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232495.htm	10/2/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232550.htm	10/3/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232593.htm	10/6/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232676.htm	10/7/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232733.htm	10/8/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232808.htm	10/9/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232844.htm	10/10/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232937.htm	10/14/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/232989.htm	10/15/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233047.htm	10/16/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233114.htm	10/17/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233166.htm	10/20/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233205.htm	10/21/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233259.htm	10/22/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233300.htm	10/23/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233313.htm	10/24/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233404.htm	10/27/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233460.htm	10/28/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233492.htm	10/29/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233545.htm	10/30/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/10/233601.htm	10/31/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231216.htm	9/2/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231250.htm	9/3/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231285.htm	9/4/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231306.htm	9/5/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231360.htm	9/8/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231399.htm	9/9/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231441.htm	9/10/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231516.htm	9/11/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231529.htm	9/12/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231659.htm	9/15/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231704.htm	9/16/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/231866.htm	9/19/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/232247.htm	9/29/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/09/232317.htm	9/30/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230196.htm	8/4/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230249.htm	8/5/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230387.htm	8/7/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230407.htm	8/8/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230495.htm	8/11/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230557.htm	8/11/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230586.htm	8/13/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230614.htm	8/14/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230695.htm	8/18/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230741.htm	8/19/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230777.htm	8/20/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230798.htm	8/21/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230859.htm	8/25/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/230911.htm	8/26/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/231008.htm	8/27/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/08/231125.htm	8/28/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/228665.htm	7/1/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/228689.htm	7/2/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/228782.htm	7/7/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/228878.htm	7/8/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/228980.htm	7/9/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229048.htm	7/10/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229290.htm	7/15/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229360.htm	7/16/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229431.htm	7/17/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229469.htm	7/18/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229550.htm	7/21/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229636.htm	7/22/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229681.htm	7/23/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229752.htm	7/24/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229765.htm	7/25/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229855.htm	7/28/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/229907.htm	7/29/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/230016.htm	7/30/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/07/230071.htm	7/31/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227036.htm	6/2/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227073.htm	6/3/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227099.htm	6/4/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227174.htm	6/5/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227231.htm	6/6/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227322.htm	6/9/14
//2009-2017.state.gov/r/pa/prs/dpb/2014/06/227375.htm	6/10/14
